boq_name,brand,catalogue_code_dynamic,category,countries,default_image,hsn_code,id,images,is_preferred,item_class,item_name,item_type,lwhd_metric,sku_id,sku_name,specifications,status,sub_category,t_metric,template_id,template_name,type,unit,vendor_catalogue_series_dynamic,vendor_catalogue_code_dynamic,config,dimensions,width,height,length1,color,default_image_mobile,item_style,space_tag,theme,us_dimensions,us_specifications,diameter,td_document,model_3d,upholstery_dynamic,vendor_brand_dynamic,length2,wooden_leg_dynamic,metal_leg_dynamic,sofa_leg_dynamic,upholstery1_dynamic,upholstery2_dynamic,finishes_dynamic,Selling Price
ARISTOCRAT - 3 SEATER SOFA,ELESTRO,ENT_SKY_SF10,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/cd3979b4-88c3-485c-98ed-dc482b2bcc13,94036000,a507cf24-6e3e-4e13-b93b-618c066dc6cf,"https://s3-dms-prod.flipspaces.app/54296b00-0b16-468e-ae7d-0b2365b577e5,https://s3-dms-prod.flipspaces.app/9c802650-66ba-4d89-a8c3-28d3091b201c,https://s3-dms-prod.flipspaces.app/8572ff57-38cd-4c19-9eba-8911de1b52e7,https://s3-dms-prod.flipspaces.app/f311bbf2-9b96-4353-ac5a-fd4e2f9da962,https://s3-dms-prod.flipspaces.app/636c8540-ceec-4fe8-884b-9b8604f6c54f,https://s3-dms-prod.flipspaces.app/443926c4-3fd6-4fb8-916b-50c7747e7847,https://s3-dms-prod.flipspaces.app/80aa5d79-5678-417f-9a74-cc69ccaaf6a8,https://s3-dms-prod.flipspaces.app/178a6ce2-9dd4-46f5-9229-503f3e79dd1e,https://s3-dms-prod.flipspaces.app/d28486d1-1f3e-47a3-b623-1913a6804a03",TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-406952,FURNITURE LOOSE FURNITURE SOFA ENT 3 SEATER ELESTRO ENT_SKY_SF10 SKL - IN - SF - 010 Skyline 737mm (L) x 1460mm (W) x 825mm (H),"Dimensions: 1460x737x825mm.
 
 Material: ash wood, mousse D40, fabric.
 
 Detail: Ash wood frame, D40 foam cushion upholstered in fabric.
 
 
 
 Compact sofa design optimized for smaller spaces
 
 
 
 Solid ash wood frame with refined craftsmanship
 
 
 
 Comfortable D40 foam cushions upholstered in fabric
 
 
 
 Lightweight appearance with sturdy construction",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,Skyline,SKL - IN - SF - 010,3 SEATER,737mm (L) x 1460mm (W) x 825mm (H),1460,825,737,,,,,,,,,,,,,,,,,,,,
OPAL - 3 SEATER SOFA,ELESTRO,ENT_SKY_SF09,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/8121ca12-467a-4364-9d65-3317236b4e2c,94036000,b1a62c75-2ff6-41fd-b7a7-6973deecd3a3,"https://s3-dms-prod.flipspaces.app/0254cbdc-ca7a-4d94-a931-b0b405df8b02,https://s3-dms-prod.flipspaces.app/605d613a-e4f8-4f60-b59d-29aa0e5e7d7b,https://s3-dms-prod.flipspaces.app/227f7e5b-7f29-46ee-a2e4-df94d111dbb8,https://s3-dms-prod.flipspaces.app/79417813-3605-498d-ac5f-b7f111e05d89,https://s3-dms-prod.flipspaces.app/62aa1b52-d402-4d0c-a18c-8191a3df3552",TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-943115,FURNITURE LOOSE FURNITURE SOFA ENT 3 SEATER ELESTRO ENT_SKY_SF09 SKL - IN - SF - 009 Skyline 820mm (L) x 2170mm (W) x 740mm (H),"Dimensions: 2170x820x740mm.
 
 Material: ash wood, mousse D40, fabric.
 
 Detail: Ash wood frame, D40 foam cushion upholstered in fabric.
 
 
 
 Elegant sofa design with soft and balanced proportions
 
 
 
 Solid ash wood frame ensuring long-lasting stability
 
 
 
 D40 high-resilience foam for superior comfort
 
 
 
 Upholstered in high-quality fabric
 
 
 
 Suitable for modern living rooms",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,Skyline,SKL - IN - SF - 009,3 SEATER,820mm (L) x 2170mm (W) x 740mm (H),2170,740,820,,,,,,,,,,,,,,,,,,,,
PORTOFINO - 3 SEATER SOFA,ELESTRO,ENT_SKY_SF08,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/a55e611c-b73d-4bf1-8484-679424392eb0,94036000,e6da43bb-9195-4f27-af18-bd3120b6db50,"https://s3-dms-prod.flipspaces.app/8631a431-622a-44dd-8bec-14df46b4c4e7,https://s3-dms-prod.flipspaces.app/ce4acc8b-7644-4017-82bc-a2ae8f494b72,https://s3-dms-prod.flipspaces.app/75e9a00f-c0cb-4dfc-a8a1-f1e9193439b1,https://s3-dms-prod.flipspaces.app/6bc70932-44d4-4e3f-8f63-bd8859228caa,https://s3-dms-prod.flipspaces.app/c7a114a4-cb2f-4fd7-a9a8-10d4e2f719da,https://s3-dms-prod.flipspaces.app/ad6c09b5-7282-42f0-80aa-5e0126bacaf8",TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-653471,FURNITURE LOOSE FURNITURE SOFA ENT 3 SEATER ELESTRO ENT_SKY_SF08 SKL - IN - SF - 008 Skyline 820mm (L) x 1800mm (W) x 840mm (H),"Dimensions: 1800x820x840/570mm.
 
 Material: Steel, mousse D40, fabric.
 
 Detail: Powder-coated steel legs, D40 foam cushion upholstered in fabric.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,Skyline,SKL - IN - SF - 008,3 SEATER,820mm (L) x 1800mm (W) x 840mm (H),1800,840,820,,,,,,,,,,,,,,,,,,,,
VENEZIA - 3 SEATER SOFA,ELESTRO,ENT_SKY_SF07,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/b4f487a8-eada-4e8e-8de0-a8aeb0f9eae6,94036000,27ec352a-4824-4214-93e0-0d473312f701,"https://s3-dms-prod.flipspaces.app/3cb35ad7-e79b-4223-b86f-2687e7a5a59e,https://s3-dms-prod.flipspaces.app/89aeef0e-73c9-4b97-9bb6-a90061e70eac,https://s3-dms-prod.flipspaces.app/6439483b-5dc6-42ff-bf1e-469ba30e5e9a,https://s3-dms-prod.flipspaces.app/b59832e5-3cc5-49ed-bb77-c8c95b747b42,https://s3-dms-prod.flipspaces.app/745d8801-3400-4bd6-85ca-b8bfed965f6e,https://s3-dms-prod.flipspaces.app/0ceb32fa-c491-4e84-8515-a7c6e01b2b0f,https://s3-dms-prod.flipspaces.app/e8b3f4a8-e0f3-470c-bf5c-e43a9c9161cc,https://s3-dms-prod.flipspaces.app/d02b5827-87ce-4b8a-a2a0-ed937602f701,https://s3-dms-prod.flipspaces.app/e4be54ef-4e72-481c-b3e3-cae83052dd81,https://s3-dms-prod.flipspaces.app/f71cb0a3-bdd7-4921-830e-af8dd0de511d",TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-744286,FURNITURE LOOSE FURNITURE SOFA ENT 3 SEATER ELESTRO ENT_SKY_SF07 SKL - IN - SF - 007 Skyline 813mm (L) x 1778mm (W) x 838mm (H),"Dimensions: 1778x813x838/572mm.
 
 Material: ash wood, mousse D40, fabric.
 
 Detail: Ash wood frame, D40 foam cushion upholstered in fabric.
 
 
 
 Contemporary sofa with balanced proportions
 
 
 
 Solid ash wood frame for durability
 
 
 
 Comfortable D40 foam cushions upholstered in fabric
 
 
 
 Compact size, suitable for flexible layouts
 
 
 
 Easy to match with various interior styles",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,Skyline,SKL - IN - SF - 007,3 SEATER,813mm (L) x 1778mm (W) x 838mm (H),1778,838,813,,,,,,,,,,,,,,,,,,,,
AMALFI - 2 SEATER SOFA,ELESTRO,ENT_SKY_SF06,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/2b26776a-f275-4367-a7f5-6e6106d7fa6b,94036000,953c1ed8-d7f8-4418-8201-09d4ebff1c23,"https://s3-dms-prod.flipspaces.app/8025410c-1811-4986-94cc-1ac3ca0f4f75,https://s3-dms-prod.flipspaces.app/9ea831fd-4fa0-4e34-8fb6-07d3f7de71ba,https://s3-dms-prod.flipspaces.app/4cbbe6ab-3950-400c-bdee-469233681920",TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-477463,FURNITURE LOOSE FURNITURE SOFA ENT 2 SEATER ELESTRO ENT_SKY_SF06 SKL - IN - SF - 006 Skyline,"Compact sofa with timeless and elegant design
 
 
 
 Natural wooden frame for reliable support
 
 
 
 Premium simili leather upholstery for easy maintenance
 
 
 
 Powder-coated steel legs adding a modern touch
 
 
 
 Ideal for apartments and small living spaces",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,Skyline,SKL - IN - SF - 006,2 SEATER,,,,,,,,,,,,,,,,,,,,,,,,
LUCCA - 6 SEATER SOFA,ELESTRO,ENT_SKY_SF05,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/8428a437-ae9a-45f2-9ddb-1a96b02fd6b5,94036000,1bce5abb-26e3-43b4-8ee3-ea9c46b52389,,TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-790628,FURNITURE LOOSE FURNITURE SOFA ENT 6 SEATER ELESTRO ENT_SKY_SF05 SKL - IN - SF - 005 Skyline 1600mm (L) x 3200mm (W) x 900mm (H),"Dimensions: 3200x1600/900x820/450mm.
 
 Material: ash wood, mousse D40, fabric.
 
 Detail: Ash wood frame, D40 foam cushion upholstered in fabric.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,Skyline,SKL - IN - SF - 005,6 SEATER,1600mm (L) x 3200mm (W) x 900mm (H),3200,900,1600,,,,,,,,,,,,,,,,,,,,
POSITANO - 4 SEATER SOFA,ELESTRO,ENT_SKY_SF04,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/c4cfaa6c-15cf-4025-af2d-2e59c7304248,94036000,3a1da05f-6b11-4bbe-8f2e-10d5c126044d,,TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-708648,FURNITURE LOOSE FURNITURE SOFA ENT 4 SEATER ELESTRO ENT_SKY_SF04 SKL - IN - SF - 004 Skyline 1600mm (L) x 2800mm (W) x 900mm (H),"Dimensions: 2800x1600/900x820/450mm
 
 Material: Steel, mousse D40, fabric.
 
 Detail: Powder-coated steel frame, D40 foam cushion upholstered in fabric.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,Skyline,SKL - IN - SF - 004,4 SEATER,1600mm (L) x 2800mm (W) x 900mm (H),2800,900,1600,,,,,,,,,,,,,,,,,,,,
BELLAGIO - 6 SEATER SOFA,ELESTRO,ENT_SKY_SF03,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/09ef488b-506c-4877-9255-5132cb61de54,94036000,2e573c8d-0441-472a-8914-b4ca40ab914c,,TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-351824,FURNITURE LOOSE FURNITURE SOFA ENT 6 SEATER ELESTRO ENT_SKY_SF03 SKL - IN - SF - 003 Skyline 900mm (L) x 3200mm (W) x 850mm (H),"Dimensions: 3200x900x850/450mm.
 
 Material: ash wood, mousse D40, fabric.
 
 Detail: Ash wood frame, D40 foam cushion upholstered in fabric.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,Skyline,SKL - IN - SF - 003,6 SEATER,900mm (L) x 3200mm (W) x 850mm (H),3200,850,900,,,,,,,,,,,,,,,,,,,,
ROMA - 6 SEATER SOFA,ELESTRO,ENT_SKY_SF02,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/f8c8f125-d717-4905-93aa-4c3c22f229ec,94036000,8d5e21cd-1a3e-40c6-a6e9-c798cd498e1d,,TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-451560,FURNITURE LOOSE FURNITURE SOFA ENT 6 SEATER ELESTRO ENT_SKY_SF02 SKL - IN - SF - 002 Skyline 900mm (L) x 3400mm (W) x 820mm (H),"Dimensions: 3400x900x820/450mm.
 
 Material: ash wood, mousse D40, fabric.
 
 Detail: Ash wood frame, D40 foam cushion upholstered in fabric.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,Skyline,SKL - IN - SF - 002,6 SEATER,900mm (L) x 3400mm (W) x 820mm (H),3400,820,900,,,,,,,,,,,,,,,,,,,,
CANEVIA - 6 SEATER SOFA,ELESTRO,ENT_SKY_SF01,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/73901c5b-f310-4ae7-afe1-85c382a8f94a,94036000,3e7a6b00-8fca-44dd-af94-77eefa117a6d,,TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-821067,FURNITURE LOOSE FURNITURE SOFA ENT 6 SEATER ELESTRO ENT_SKY_SF01 SKL - IN - SF - 001 Skyline 950mm (L) x 3200mm (W) x 820mm (H),"Dimensions: 3200x950x820/450mm.
 
 Material: ash wood, mousse D40, fabric.
 
 Detail: Ash wood frame, D40 foam cushion upholstered in fabric.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,Skyline,SKL - IN - SF - 001,6 SEATER,950mm (L) x 3200mm (W) x 820mm (H),3200,820,950,,,,,,,,,,,,,,,,,,,,
LOUNGE CHAIR,ELESTRO,ENT_LFD_CH100,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/97de734d-d4f6-405f-afed-3a1db8a0c289,9403,d153e35e-8d50-4639-9419-3298f2412ab2,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-633819,FURNITURE LOOSE FURNITURE LOUNGE CHAIR ENT ELESTRO ENT_LFD_CH100 GG40 LFD 520mm (L) x 510mm (W) x 450mm (H),"Dimensions: 510*520*450/760 (Width x Depth x Mattress Height/Backrest Height).
 
 
 Materials: Ash wood frame, fabric or faux leather upholstery.
 
 
 Color: Optional.
 
 
 Modern Design, High Functionality, and Exquisite Aesthetics
 
 
 The Kennedy 2 chair variation is an improved version of Hans J. Wegner's classic design, offering a modern aesthetic that is more suitable for contemporary living spaces.
 
 
 While retaining the original spirit of the Kennedy chair with its soft, rounded shape, supportive backrest, and integrated armrests, this redesigned chair simplifies some details to create a harmonious, light, and versatile design suitable for various interior spaces.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,LFD,GG40,,520mm (L) x 510mm (W) x 450mm (H),510,450,520,,,,,,,,,,,,,,,,,,,,
LOUNGE CHAIR,ELESTRO,ENT_LFD_CH99,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/275a2cfe-1811-47d7-9c8e-82d21bea3504,9403,9ee1d7d9-f685-4ac5-867d-61f3753e0627,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-777987,FURNITURE LOOSE FURNITURE LOUNGE CHAIR ENT ELESTRO ENT_LFD_CH99 GG38 LFD 560mm (L) x 520mm (W) x 460mm (H),"Dimensions: 520*560*460/750 (Width x Depth x Mattress Height/Backrest Height).
 
 
 Materials: Rubberwood frame, fabric or faux leather upholstery.
 
 
 Color: Optional.
 
 
 The Katakana chair is one of the most popular chair designs in the interior design field thanks to its elegant beauty, clean lines, and high functionality. With a modern design infused with Japanese influences, this chair offers a perfect balance between aesthetics and functionality. This version of the chair uses natural rubber wood combined with a padded seat and backrest , enhancing the seating experience while adding a touch of luxury to any space.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,LFD,GG38,,560mm (L) x 520mm (W) x 460mm (H),520,460,560,,,,,,,,,,,,,,,,,,,,
LOUNGE CHAIR,ELESTRO,ENT_LFD_CH98,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/aa510f6e-6ddb-41b0-9366-5be45b90c18d,9403,4df20c7a-4c6e-4870-9893-dc01f0c1f8e4,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-210583,FURNITURE LOOSE FURNITURE LOUNGE CHAIR ENT ELESTRO ENT_LFD_CH98 GG37 LFD 530mm (L) x 520mm (W) x 460mm (H),"Dimensions: 520*530*460/720 (Width x Depth x Mattress Height/Backrest Height).
 
 
 Materials: Rubberwood frame, fabric or faux leather upholstery.
 
 
 Color: Optional.
 
 
 Hiroshima Low Back Chair – An Elegant and Refined Design for Modern Spaces
 
 
 The Hiroshima low back chair is one of the standout chair designs in modern interior design thanks to its minimalist, refined lines and strong Japanese spirit. This version, made from rubberwood with a padded seat, offers a perfect balance of aesthetics, durability, and comfort, making it ideal for dining areas, cafes, or creative workspaces.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,LFD,GG37,,530mm (L) x 520mm (W) x 460mm (H),520,460,530,,,,,,,,,,,,,,,,,,,,
LOUNGE CHAIR,ELESTRO,ENT_LFD_CH95,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/ede603ce-db2a-41fd-89a1-022ce572a44f,9403,0fcccbac-1b22-4edf-8c2f-e0e40e16a3a1,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-111155,FURNITURE LOOSE FURNITURE LOUNGE CHAIR ENT ELESTRO ENT_LFD_CH95 GG36 LFD 540mm (L) x 470mm (W) x 460mm (H),"Dimensions: 470*540*460/810 (Width x Depth x Mattress Height/Backrest Height).
 
 
 Materials: Ash wood frame, fabric or faux leather upholstery.
 
 
 Color: Optional.
 
 
 The Hiroshima high back chair is one of the quintessential symbols of contemporary Japanese interior design. With its minimalist, soft design and focus on user experience, this chair offers a perfect blend of aesthetics and functionality. This version of the chair, crafted from ash wood and featuring an upholstered seat, offers a luxurious look, exceptional durability, and unparalleled comfort.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,LFD,GG36,,540mm (L) x 470mm (W) x 460mm (H),470,460,540,,,,,,,,,,,,,,,,,,,,
LOUNGE CHAIR,ELESTRO,ENT_LFD_CH91,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/1ade03ec-f2c1-4eb9-bff3-6c02b4b534d5,9403,6627425e-60b4-4ef5-be57-f0546787013c,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-204720,FURNITURE LOOSE FURNITURE LOUNGE CHAIR ENT ELESTRO ENT_LFD_CH91 GG21 LFD 620mm (L) x 580mm (W) x 460mm (H),"Dimensions: 580*620*460/830 (Width x Depth x Mattress Height/Backrest Height).
 
 
 Materials: Ash wood frame, artificial rattan backrest, fabric or faux leather upholstery.
 
 
 Color: Optional.
 
 
 The Wormley chair is the perfect combination of modern design and high quality materials, suitable for a variety of interior spaces such as family dining rooms, living rooms, cafes, restaurants, or upscale lounges .
 
 
 
 
 
 With its sturdy ash wood frame , the chair is both durable and possesses a natural beauty with its delicate wood grain, adding a touch of elegance to any space.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,LFD,GG21,,620mm (L) x 580mm (W) x 460mm (H),580,460,620,,,,,,,,,,,,,,,,,,,,
LOUNGE CHAIR,ELESTRO,ENT_LFD_CH90,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/bcd4f72f-359d-4dc3-8bd6-e8a66f69dbd5,9403,331c7187-047d-4421-888e-a3d666063046,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-892826,FURNITURE LOOSE FURNITURE LOUNGE CHAIR ENT ELESTRO ENT_LFD_CH90 GG26 LFD 480mm (L) x 480mm (W) x 440mm (H),"Dimensions: 480*480*440/780 (Width x Depth x Mattress Height/Backrest Height).
 
 
 Materials: Ash wood frame, fabric or faux leather upholstery.
 
 
 Color: Optional.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,LFD,GG26,,480mm (L) x 480mm (W) x 440mm (H),480,440,480,,,,,,,,,,,,,,,,,,,,
LOUNGE CHAIR,ELESTRO,ENT_LFD_CH89,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/10a56296-6921-429e-8d72-71fb218ff2db,9403,4e2f3af5-86ed-4aaf-af2e-b56122e89098,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-812622,FURNITURE LOOSE FURNITURE LOUNGE CHAIR ENT ELESTRO ENT_LFD_CH89 GG51 LFD 540mm (L) x 520mm (W) x 460mm (H),"Dimensions: 520*540*460/840 (Width x Depth x Mattress Height/Backrest Height).
 
 
 Materials: Ash wood frame, stainless steel legs, fabric or faux leather upholstery.
 
 
 Color: Optional.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,LFD,GG51,,540mm (L) x 520mm (W) x 460mm (H),520,460,540,,,,,,,,,,,,,,,,,,,,
LOUNGE CHAIR,ELESTRO,ENT_LFD_CH80,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/f0369ec7-c2b7-4e7a-b51b-cf2f3ec711c0,9403,ec910b71-7a7f-4ec8-914d-58fe0e205780,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-947848,FURNITURE LOOSE FURNITURE LOUNGE CHAIR ENT ELESTRO ENT_LFD_CH80 GG47 LFD 520mm (L) x 480mm (W) x 450mm (H),"Dimensions: 480*520*450/780 (Width x Depth x Mattress Height/Backrest Height).
 
 
 Materials: Ash wood frame, fabric or faux leather upholstery.
 
 
 Color: Optional.
 
 
 Detail: SPIRIT CHAIR – MINIMALIST, ELEGANT BEAUTY FROM NATURAL ASH WOOD
 
 
 The Spirit chair is one of the most popular wooden chair designs in the high end furniture sector, thanks to its minimalist, elegant design and suitability for a variety of spaces. Crafted from durable natural ash wood, and featuring a choice of fabric or faux leather upholstery, the Spirit chair offers a comfortable user experience and refined aesthetics. It's an ideal choice for restaurants, cafes, hotels, or home use.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,LFD,GG47,,520mm (L) x 480mm (W) x 450mm (H),480,450,520,,,,,,,,,,,,,,,,,,,,
LOUNGE CHAIR,ELESTRO,ENT_LFD_CH79,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/8c1a3f2f-3ef4-46ce-a4b7-48b40a9da5b8,9403,c189a694-9ebb-485c-80ee-588b8bc88cc1,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-464289,FURNITURE LOOSE FURNITURE LOUNGE CHAIR ENT ELESTRO ENT_LFD_CH79 GG19 LFD 470mm (L) x 520mm (W) x 450mm (H),"Dimensions: 520*470*450/810 (Width x Depth x Mattress Height/Backrest Height).
 
 
 Materials: Ash wood frame, artificial rattan backrest, fabric or faux leather upholstery.
 
 
 Color: Optional.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,LFD,GG19,,470mm (L) x 520mm (W) x 450mm (H),520,450,470,,,,,,,,,,,,,,,,,,,,
LOUNGE CHAIR,ELESTRO,ENT_LFD_CH67,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/44336849-69e2-4ff0-bf4c-f25e6450d16e,9403,4e835a58-23f5-4c4c-80d3-edc359b6648b,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-270119,FURNITURE LOOSE FURNITURE LOUNGE CHAIR ENT ELESTRO ENT_LFD_CH67 GS21 LFD 550mm (L) x 520mm (W) x 450mm (H),"Dimensions: 520*550*450/850 (Width x Depth x Mattress Height/Backrest Height)
 
 
 Materials: Powder coated iron frame, fabric or faux leather upholstery.
 
 
 Color: Optional.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,LFD,GS21,,550mm (L) x 520mm (W) x 450mm (H),520,450,550,,,,,,,,,,,,,,,,,,,,
LOUNGE CHAIR,ELESTRO,ENT_LFD_CH55,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/56c7862b-8a54-4c06-9f93-b083be5e20d8,9403,e9634dac-9a75-4a21-bea1-34f77088e709,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-960260,FURNITURE LOOSE FURNITURE LOUNGE CHAIR ENT ELESTRO ENT_LFD_CH55 GG50-1 LFD 540mm (L) x 520mm (W) x 460mm (H),"Dimensions: 520*540*460/750 (Width x Depth x Mattress Height/Backrest Height).
 
 
 Materials: Ash wood frame, stainless steel legs, fabric or faux leather upholstery.
 
 
 Color: Optional.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,LFD,GG50-1,,540mm (L) x 520mm (W) x 460mm (H),520,460,540,,,,,,,,,,,,,,,,,,,,
LOUNGE CHAIR,ELESTRO,ENT_LFD_CH52,FURNITURE,AE,https://s3-dms-prod.flipspaces.app/3a58c0bf-08ad-4e96-9bfc-c7a9ef098fa8,9403,76a7c790-b201-4065-8add-8af7f43fe39b,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-394982,FURNITURE LOOSE FURNITURE LOUNGE CHAIR ENT ELESTRO ENT_LFD_CH52 GG63 LFD 460mm (L) x 450mm (W) x 460mm (H),"Dimensions: 450*460*460/980 (Width x Depth x Mattress Height/Backrest Height).
 
 
 Materials: Rubberwood frame, synthetic rattan backrest, fabric or faux leather upholstered cushion.
 
 
 Color: Optional.
 
 
 Detail: Introducing the Louis armless chair – a classic, elegant design combined with a durable and beautiful artificial rattan backrest.
 
 
 The armless Louis chair is an ideal choice for spaces that appreciate elegance while maintaining a clean and sophisticated look. Inspired by classic French style, this chair stands out with its soft curves, slender legs, and harmonious design, offering timeless beauty. Thanks to its armless design, the chair is easy to move, easy to arrange, and creates a more spacious feel in the interior.",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ENT,NOS,LFD,GG63,,460mm (L) x 450mm (W) x 460mm (H),450,460,460,,,,,,,,,,,,,,,,,,,,
